Simulation,Annual.financial.bail-out,Attention.rate.for.planning.new.infrastructure,Default.infrastructure.aging.time,Maximum.capacity.exceeding,Percentage.of.income.used.for.maintenance,Staff.Hired,Staff.required.for.tankers,Staff.service.time,switch.policy.staff.attention,Target.percentage.infrastructure.maintenance,householdshortage
7901,213.117,0.0813977,37.3169,0.362139,0.377586,34.7665,0,14.6028,1,0.117956,3422.4
7902,49.5334,0.868181,24.8393,0.156429,0.559812,28.6072,1,9.02544,0,0.212063,4354.56
7903,198.188,0.0749962,30.9986,0.321299,0.382091,12.5713,0,24.1944,0,0.232913,3781.17
7904,171.707,0.800469,38.331,0.154418,0.21405,46.1001,1,23.0678,1,0.104596,4855.81
7905,33.4639,0.15774,21.2044,0.429018,0.477315,48.1983,1,18.2144,2,0.117297,4628.88
7906,175.507,0.577074,38.844,0.488063,0.390027,21.2383,0,11.2296,1,0.0626194,3373.15
7907,158.617,0.829844,35.4186,0.486863,0.250723,27.5365,0,21.0191,2,0.0643829,4772.07
7908,170.992,0.0994559,36.1974,0.489471,0.202281,21.1514,1,24.4876,0,0.235739,5163.73
7909,99.8348,0.156188,31.1164,0.0506733,0.420528,21.5913,1,11.9021,2,0.121478,3856.73
7910,156.68,0.764062,34.6502,0.315492,0.45764,46.0999,0,21.6213,0,0.221464,3503.93
7911,48.7404,0.393414,25.9609,0.290184,0.269779,5.4464,0,12.2175,1,0.0967309,133286
7912,209.425,0.247204,35.5117,0.0974141,0.26157,27.8538,1,9.77869,2,0.241069,4510.26
7913,82.6134,0.089256,37.6504,0.0320517,0.427249,37.9369,0,7.5137,1,0.0577059,3541.29
7914,174.274,0.570283,35.8557,0.166988,0.356134,22.2011,1,12.2939,0,0.15144,3779.85
7915,212.866,0.934066,26.0449,0.0131018,0.337359,46.2844,1,24.1078,1,0.203348,4599.92
7916,1.26467,0.288051,29.4356,0.204851,0.529749,25.8489,0,11.6047,0,0.114248,3593.31
7917,212.685,0.94732,22.5427,0.154343,0.290538,13.0128,1,20.7992,2,0.223198,5776
7918,134.911,0.166157,36.792,0.329572,0.244545,13.3969,0,23.9286,2,0.130204,4781.29
7919,77.409,0.692369,20.1694,0.251094,0.469493,26.8191,1,10.6286,0,0.193455,4799.99
7920,29.4066,0.975601,37.0314,0.381002,0.568153,12.6463,0,10.4846,1,0.226308,3298.07
7921,246.245,0.72431,20.9783,0.456138,0.511172,11.8303,0,6.24117,2,0.212636,4918.41
7922,54.8978,0.147832,37.1741,0.355541,0.3243,16.2447,1,20.5039,1,0.209765,4311.22
7923,60.1203,0.479426,36.8192,0.0664836,0.352711,7.28472,1,17.9403,0,0.116215,4115.55
7924,135.898,0.306477,27.2167,0.133237,0.531788,36.3449,0,17.8534,0,0.172335,4036.18
7925,27.606,0.36994,33.5049,0.122309,0.264908,2.7962,1,17.2213,2,0.0916113,9067.69
7926,224.429,0.613535,27.9082,0.104921,0.209288,24.1265,0,12.963,1,0.120581,5885.81
7927,221.857,0.607802,30.5547,0.266574,0.304305,6.93128,0,11.4417,2,0.196401,4468.29
7928,73.5911,0.678611,22.7337,0.149129,0.35573,38.4601,1,5.70675,0,0.117466,5574.82
7929,231.747,0.757665,39.7722,0.0645368,0.28322,3.12494,1,14.8192,1,0.165084,62991.5
7930,25.1336,0.814747,22.4602,0.243295,0.254456,25.6895,0,8.71782,0,0.0711411,8997.04
7931,226.106,0.72876,29.8671,0.189222,0.331219,45.9417,0,12.4728,2,0.0596051,4240.02
7932,57.4989,0.716403,33.1817,0.183086,0.389386,9.57716,1,9.53939,1,0.0553527,4074.96
7933,171.852,0.836207,26.8784,0.0520031,0.230201,23.8519,1,19.7842,0,0.194794,5830.29
7934,238.85,0.575322,39.687,0.0717786,0.359157,11.1257,0,17.8414,1,0.229836,3393.81
7935,18.2897,0.986745,37.737,0.388728,0.426356,9.1471,1,12.8646,2,0.221827,12895.8
7936,207.425,0.57173,39.3885,0.215213,0.248225,46.5031,0,16.8747,1,0.0824908,4387.35
7937,202.638,0.500797,21.3193,0.400575,0.343449,45.925,0,22.723,2,0.201351,5216.58
7938,105.427,0.585066,23.8999,0.140991,0.574539,23.4905,1,14.0672,0,0.0801761,4400.68
7939,182.614,0.131386,23.1405,0.0772129,0.549815,47.6847,1,20.4311,2,0.243701,4315.82
7940,225.903,0.280961,25.4625,0.476057,0.504398,48.4049,0,18.1954,0,0.176104,4218.84
7941,61.9817,0.981752,30.4457,0.459684,0.496303,27.9567,1,21.4944,1,0.232754,3570.49
7942,60.9138,0.967234,29.4678,0.263587,0.230508,11.263,0,9.7737,2,0.098225,6177.22
7943,3.04014,0.685181,21.6611,0.374429,0.339527,49.214,1,18.2898,1,0.218626,7316.19
7944,129.214,0.597232,20.2361,0.251461,0.567746,8.34639,0,19.7576,0,0.0952929,5113.72
7945,47.7592,0.496631,24.1209,0.332998,0.439835,44.8469,1,15.0576,1,0.223986,4510.06
7946,114.791,0.351426,38.4688,0.32848,0.212668,8.09215,0,12.6581,2,0.163906,4993.23
7947,165.772,0.513179,20.3596,0.195925,0.240372,30.8169,0,22.3788,0,0.0839064,8441.62
7948,19.1974,0.206133,24.7876,0.471114,0.347035,37.2062,1,7.1499,2,0.0550813,5719.11
7949,203.593,0.994224,30.3892,0.392464,0.244651,10.0708,0,11.8911,1,0.185483,179114
7950,80.7485,0.898838,35.1111,0.0831254,0.562438,31.4189,1,17.1243,0,0.202795,3417.4
7951,61.869,0.180359,35.8127,0.184486,0.202182,9.60703,0,20.0127,1,0.185177,5494.3
7952,100.876,0.704701,30.4304,0.0376273,0.574169,4.69918,1,10.5669,2,0.0575987,3624.6
7953,187.369,0.673012,24.6023,0.272541,0.320277,12.1989,1,22.862,0,0.202362,5101.67
7954,125.315,0.205698,34.2914,0.247962,0.571445,18.4684,0,16.4374,2,0.115009,3459.39
7955,32.0517,0.74388,39.9589,0.294333,0.235231,21.1065,0,13.631,0,0.0743818,4884.89
7956,66.2058,0.184003,20.2885,0.0116185,0.203302,2.38475,1,7.63891,1,0.0733699,206888
7957,242.569,0.652109,30.7561,0.107565,0.297345,5.4302,0,17.8838,0,0.19643,4448.1
7958,27.6499,0.706086,23.6317,0.0891157,0.580826,34.1115,1,24.2964,1,0.195979,4359.86
7959,243.609,0.541409,33.1756,0.208915,0.266198,1.15786,0,21.1565,2,0.10087,103342
7960,111.228,0.973799,36.1057,0.456947,0.256269,0.466219,1,14.4764,1,0.0765875,182044
7961,196.005,0.525328,31.3739,0.188321,0.279222,15.0836,1,23.1336,2,0.201746,4739.14
7962,38.8951,0.264653,20.6946,0.185437,0.227474,46.244,0,14.6716,0,0.135916,10511.8
7963,201.526,0.129327,25.475,0.352788,0.485227,21.1016,0,7.64798,0,0.229002,4247.82
7964,169.564,0.33544,35.146,0.186091,0.310742,3.41459,1,6.8313,2,0.245636,80203.9
7965,124.892,0.791844,22.2311,0.337841,0.281529,13.2491,1,18.6366,1,0.0847822,6975.32
7966,112.089,0.19104,27.7799,0.290376,0.342922,37.8449,0,15.5727,2,0.145715,4759.43
7967,187.317,0.126936,24.0405,0.306975,0.204066,28.6466,1,9.19119,0,0.156043,8299.08
7968,86.9972,0.0998307,25.8745,0.0611041,0.597862,40.1482,0,8.14781,1,0.106649,4008.01
7969,110.506,0.0873531,20.9583,0.299244,0.452971,28.9698,0,7.51749,2,0.144717,4679.33
7970,242.806,0.0492809,21.3785,0.0953722,0.402124,43.8737,1,18.18,1,0.051896,4519.14
7971,155.774,0.481842,23.0717,0.176079,0.310713,21.89,1,23.6492,0,0.241889,5693.55
7972,93.3108,0.990687,31.8183,0.202419,0.205697,46.4549,0,9.28875,2,0.196949,5919.8
7973,40.5268,0.322423,36.5824,0.127912,0.337091,14.4552,0,19.6021,1,0.131064,4298.41
7974,209.168,0.276512,20.0648,0.0160668,0.328337,22.5826,1,17.2223,0,0.114319,5479.14
7975,249.708,0.0294043,35.0104,0.164642,0.545182,48.6067,1,11.8604,1,0.155482,3384.76
7976,96.2287,0.572241,22.3294,0.0230745,0.366174,2.3548,0,20.4299,2,0.0889712,13290.4
7977,98.4008,0.519731,32.5076,0.263315,0.458623,26.0729,0,22.0444,0,0.162622,3481.23
7978,200.891,0.113624,33.7311,0.179019,0.550884,8.19727,1,14.42,2,0.152568,3477.6
7979,221.191,0.632854,39.9255,0.231845,0.391094,8.25381,0,24.2312,1,0.205801,3185.55
7980,52.4623,0.00321704,24.776,0.0631883,0.4325,3.00568,1,6.79926,0,0.182093,184531
7981,91.3431,0.940827,39.7208,0.0115108,0.288944,18.358,0,23.2514,2,0.0956961,4366.39
7982,156.521,0.15686,33.8401,0.175267,0.445252,36.6242,1,23.8542,1,0.0968088,3431.6
7983,134.032,0.72036,31.4106,0.326163,0.584891,45.42,0,24.0899,0,0.202814,3639.88
7984,43.7686,0.922015,32.7403,0.375021,0.443425,13.461,1,17.8665,2,0.104202,3754.27
7985,151.629,0.423767,38.7538,0.265501,0.354964,35.2719,1,11.8878,0,0.0800672,3703.17
7986,247.966,0.852742,26.444,0.0147578,0.538571,11.2315,0,15.6587,1,0.122605,3825.5
7987,43.3981,0.350254,28.9064,0.0635321,0.25132,12.7392,1,17.9091,2,0.164325,5776.65
7988,89.8131,0.829271,21.5885,0.147701,0.367206,48.8548,0,16.0582,0,0.205482,5521.73
7989,184.369,0.827669,38.1227,0.0444034,0.547168,36.0564,1,18.4108,1,0.0830474,3199.46
7990,0.790311,0.173011,30.3408,0.437714,0.324441,12.5554,0,23.0439,2,0.0675186,5149.54
7991,143.721,0.938627,36.2853,0.0567702,0.578355,27.4109,0,23.8637,1,0.145913,3293.83
7992,189.782,0.493718,20.8773,0.490062,0.20374,44.3988,1,18.8322,0,0.0726583,11369.7
7993,160.778,0.87626,36.9345,0.232637,0.430435,10.2826,1,11.7448,1,0.0803782,3256.85
7994,160.125,0.339083,32.3412,0.0273265,0.554378,41.768,0,24.1624,2,0.241828,3481.75
7995,52.87,0.990898,28.3132,0.0805281,0.357135,40.5094,0,11.8369,0,0.229335,4796.09
7996,26.133,0.175087,22.1242,0.36566,0.201298,32.0317,1,15.1848,0,0.138461,14981.5
7997,129.632,0.0671404,38.6786,0.367418,0.423709,44.9206,1,19.3573,1,0.218606,3282.73
7998,187.292,0.981395,30.6545,0.28773,0.247941,26.4529,0,22.2862,2,0.191735,5206.72
7999,95.7169,0.283245,20.3117,0.317752,0.315272,23.3862,1,6.27707,1,0.0760913,7299.71
8000,152.949,0.725961,27.5603,0.325964,0.303661,4.52513,0,20.5251,2,0.0576533,5056.41
8001,206.944,0.220707,21.0696,0.072946,0.332758,31.2493,0,5.60375,0,0.0870824,5310.35
8002,109.227,0.00961223,25.0843,0.035919,0.412572,39.6909,1,8.12518,2,0.246097,4397.08
8003,166.557,0.374605,38.7236,0.359868,0.571908,14.5061,1,22.0686,1,0.129838,3201.33
8004,16.1655,0.299894,34.7772,0.424628,0.308384,7.81841,0,11.2951,0,0.144488,4752.63
8005,207.272,0.390334,24.5822,0.34184,0.485121,0.009849,0,21.8442,2,0.068454,32.2888
8006,85.655,0.134524,27.3934,0.241236,0.38271,45.5154,1,20.3953,1,0.218593,4514.72
8007,137.75,0.869532,21.697,0.160208,0.313673,19.4431,1,7.90346,0,0.0907806,6052.37
8008,21.5622,0.95619,25.2487,0.168521,0.374429,24.7902,0,23.7436,2,0.238217,5234.42
8009,168.269,0.331614,35.9605,0.274446,0.30381,8.53003,0,22.941,0,0.223754,4222.11
8010,130.926,0.381311,33.3001,0.381458,0.281679,6.43094,1,8.6136,1,0.096016,4740.79
8011,164.147,0.0338204,34.357,0.454508,0.449813,41.3644,1,17.7523,1,0.136778,3476.06
8012,221.967,0.593586,25.2603,0.0453743,0.252098,45.6771,0,11.2071,2,0.0950296,5610.68
8013,167.699,0.497408,30.4639,0.148117,0.576463,42.3577,1,8.94838,0,0.0552484,3702.33
8014,249.464,0.363439,37.7577,0.299359,0.265698,8.86696,0,7.34272,2,0.192822,4232.61
8015,113.61,0.964038,39.0136,0.497598,0.234446,42.5726,1,10.2582,0,0.0825426,4756.06
8016,163.285,0.90244,20.7163,0.218645,0.336072,36.791,0,16.9741,1,0.116758,5739.26
8017,184.312,0.323932,20.0673,0.0455202,0.297424,24.0487,0,14.4842,2,0.179268,6120.15
8018,195.067,0.378995,24.9395,0.452523,0.26833,23.7755,1,8.11226,1,0.0517955,5818.45
8019,157.955,0.190875,21.7654,0.320888,0.521087,5.4911,1,15.4963,0,0.157031,4807.02
8020,144.719,0.271479,30.624,0.105329,0.204717,40.9378,0,24.1055,2,0.243963,5781.63
8021,158.347,0.492472,21.1638,0.171838,0.51109,38.451,0,14.6338,1,0.0584498,4922.12
8022,40.8158,0.920219,39.1493,0.411936,0.226834,29.9207,1,19.9734,0,0.248084,4995.81
8023,170.817,0.97993,38.8852,0.433298,0.361998,2.26732,0,11.0649,2,0.144441,164217
8024,117.49,0.213414,39.8124,0.0665176,0.317056,46.7925,1,5.77374,0,0.147847,4035.3
8025,34.0287,0.424705,39.9355,0.0461063,0.278886,44.4437,1,17.1998,1,0.202832,4535.63
8026,104.381,0.65529,20.3035,0.427633,0.388024,23.7383,0,9.35741,1,0.0925107,5382.52
8027,114.304,0.762323,31.3648,0.17051,0.319117,5.9563,0,20.086,0,0.104019,4616.64
8028,121.389,0.154301,27.4704,0.129754,0.423721,0.930222,1,15.7488,2,0.197114,165136
8029,182.816,0.0149049,35.2468,0.0393404,0.538602,23.1191,0,15.7967,2,0.197563,3339.07
8030,151.082,0.773951,37.7499,0.0472082,0.371017,30.1756,1,6.47504,0,0.191698,3670.3
8031,71.8907,0.97793,30.1069,0.473209,0.502465,18.2071,1,10.1071,1,0.0633039,3686.09
8032,212.48,0.941939,26.0346,0.163728,0.428916,18.4601,0,11.6685,0,0.243478,4212.08
8033,111.548,0.78152,32.0502,0.177031,0.570782,8.99381,1,15.8449,1,0.137569,3613.61
8034,184.326,0.846327,38.7773,0.362178,0.402043,30.0434,0,23.2709,2,0.0604875,3258.76
8035,18.1705,0.107353,27.7863,0.376459,0.271654,2.04041,0,9.53626,1,0.0900021,199026
8036,100.822,0.394238,20.0696,0.11952,0.560904,49.9179,1,20.6104,0,0.0725244,4934.41
8037,179.644,0.0680294,26.9256,0.156396,0.231734,40.1611,1,20.2798,2,0.150958,6020.94
8038,10.1875,0.487555,34.461,0.146799,0.401562,19.3693,0,11.7284,0,0.0665034,4073.46
8039,129.37,0.255122,20.6994,0.281209,0.526179,5.88659,1,19.9742,2,0.111151,5054.93
8040,167.021,0.0328683,34.0525,0.118273,0.240637,35.761,0,15.6384,1,0.0580491,4950.29
8041,132.139,0.466363,30.7881,0.0958307,0.543074,23.052,0,24.0737,1,0.20337,3689.7
8042,10.4008,0.320444,32.6405,0.488642,0.267143,12.9703,1,24.2953,0,0.0752583,5391.37
8043,122.645,0.608321,34.2475,0.115022,0.487348,35.4219,1,17.4304,2,0.0969689,3529.32
8044,201.36,0.093229,30.8336,0.071106,0.579101,0.452663,0,9.67542,0,0.0703927,167909
8045,221.204,0.482955,22.817,0.0841027,0.240966,24.0758,1,10.9519,2,0.0940643,6352.59
8046,56.5522,0.212824,33.4773,0.242144,0.353079,16.0868,0,7.47548,1,0.0719773,4345
8047,46.0416,0.805106,33.6487,0.105722,0.491901,25.8648,0,21.883,1,0.0809939,3378.38
8048,182.863,0.032481,37.7913,0.390584,0.258518,17.1435,1,16.002,2,0.122784,4457.33
8049,16.2195,0.923906,32.6268,0.174502,0.286137,16.4944,0,9.98276,0,0.179032,5176.96
8050,91.655,0.487677,26.8942,0.368463,0.234122,17.7651,1,5.99517,0,0.0995308,6643.99
8051,176.909,0.00306693,29.9896,0.197456,0.386383,15.5162,0,18.7174,1,0.123052,3888.11
8052,43.4012,0.108442,35.6956,0.269337,0.339302,17.9404,1,9.59614,2,0.181066,4334.65
8053,173.945,0.194785,26.3307,0.233335,0.412813,23.1465,0,19.26,0,0.166676,4019.36
8054,179.684,0.791198,24.4146,0.0923337,0.411667,43.1311,1,16.6747,2,0.0743592,4142.39
8055,17.9717,0.380666,30.7036,0.176764,0.565374,5.28714,1,16.468,1,0.171811,3770.22
8056,74.6962,0.671102,36.9122,0.213751,0.56927,33.0811,0,18.4442,0,0.15445,3335.64
8057,225.733,0.070002,38.5092,0.446626,0.570629,44.784,0,12.3078,2,0.16058,3189.75
8058,120.4,0.454856,35.6609,0.346846,0.366156,21.7783,1,18.2276,1,0.195737,3878.77
8059,194.761,0.0956776,21.3551,0.217739,0.323966,40.5578,1,5.01834,2,0.232705,5588.77
8060,97.3518,0.0495152,32.0968,0.0363881,0.32121,16.0149,0,17.1055,1,0.223835,4589.16
8061,147.294,0.44485,29.1934,0.111464,0.507358,18.8779,0,6.87005,0,0.0978215,3851.01
8062,64.926,0.716043,38.7477,0.0845165,0.220988,39.3715,1,19.151,0,0.248266,4972.1
8063,78.139,0.124008,37.6588,0.392565,0.599799,39.8057,1,12.5955,2,0.222361,3273.11
8064,163.503,0.75072,39.9859,0.382424,0.535463,22.4339,0,14.0993,1,0.146296,3166.52
8065,38.9743,0.0217531,22.5108,0.145343,0.294653,24.4212,0,14.3227,2,0.162808,6904.43
8066,56.7523,0.986337,28.4743,0.461369,0.389535,14.1709,1,8.29845,0,0.234773,23908.9
8067,45.4643,0.330888,25.7322,0.300771,0.566403,43.0784,1,17.5875,1,0.216536,4238.95
8068,105.831,0.0331,31.5025,0.325009,0.599305,36.3771,0,8.83826,1,0.166699,3636.05
8069,63.5483,0.475152,24.8026,0.140559,0.316687,28.062,1,21.4206,2,0.145618,5762.56
8070,135.495,0.205969,35.8661,0.0696089,0.35903,24.1657,0,22.7936,0,0.243156,3885.25
8071,65.7979,0.30348,22.4322,0.453702,0.426899,38.1301,1,24.0975,2,0.154988,4761.94
8072,41.8316,0.0699018,26.8757,0.304138,0.30486,3.26238,0,16.1182,0,0.241382,56827.1
8073,55.4247,0.710788,35.0847,0.229977,0.577076,48.8823,1,11.0321,1,0.194814,3443.63
8074,189.328,0.525474,31.7516,0.0550814,0.319501,47.2637,0,24.7095,0,0.182604,4322.69
8075,119.567,0.157099,33.1294,0.107939,0.402508,4.7633,1,13.1394,2,0.163851,3753.24
8076,88.6171,0.204107,25.8909,0.082685,0.409287,11.8161,0,18.6608,1,0.120108,4401.52
8077,52.6884,0.401897,39.5525,0.345503,0.362338,45.2185,1,22.5828,2,0.220093,3901.5
8078,19.6209,0.642641,38.9159,0.136368,0.31645,21.8086,0,5.66424,1,0.0663955,4364.24
8079,66.9828,0.810023,29.313,0.322182,0.403961,7.6849,0,8.35726,0,0.0863885,4220.04
8080,90.9667,0.227534,22.2172,0.340251,0.309238,4.87515,1,15.1265,2,0.172115,347.302
8081,208.253,0.650749,27.1322,0.299985,0.222564,37.8932,0,19.055,0,0.0701383,6109.52
8082,157.859,0.807908,25.6161,0.350098,0.578666,12.1706,1,17.7364,1,0.171599,4167.9
8083,110.361,0.786942,31.7932,0.176548,0.456097,25.0835,1,16.5565,1,0.207371,3521.69
8084,57.902,0.53469,25.5234,0.366519,0.535666,40.6343,0,19.6225,0,0.169642,4285.69
8085,43.9976,0.783173,30.4564,0.428697,0.597931,48.2768,1,17.8626,2,0.215602,3751.06
8086,181.971,0.978155,39.7467,0.367632,0.333419,32.7788,0,8.28992,2,0.0948284,3733.6
8087,75.7827,0.812792,34.9117,0.395604,0.206617,47.3395,0,12.9225,0,0.106246,5517.25
8088,51.9021,0.380215,28.3866,0.247456,0.353293,40.6998,1,7.90935,1,0.0657128,4855.82
8089,103.8,0.434359,24.3085,0.356131,0.578159,29.7148,0,20.8446,1,0.203758,4366.71
8090,244.625,0.870553,25.709,0.0297919,0.456764,32.9178,1,24.3759,2,0.108033,3980.28
8091,19.1537,0.714907,38.9363,0.253429,0.467491,22.615,0,15.8175,0,0.239631,3360.68
8092,24.8674,0.363784,32.6209,0.468462,0.490123,49.4072,1,19.5853,2,0.179736,3513.4
8093,17.1772,0.373848,28.0368,0.0505578,0.365155,44.2826,0,23.9112,0,0.137183,4921.08
8094,134.335,0.660553,32.9847,0.274998,0.24304,49.5632,1,24.2299,1,0.147538,5161.91
8095,15.8835,0.0305024,36.942,0.40095,0.438692,41.9203,0,9.66787,2,0.196185,3650.01
8096,179.235,0.416641,30.0105,0.435528,0.260819,25.1237,1,16.7107,1,0.187192,5158.09
8097,131.373,0.0789185,29.6326,0.000524544,0.406022,43.4557,0,12.9658,0,0.157917,4087.83
8098,215.807,0.308352,20.6432,0.398638,0.449587,32.4053,1,5.98716,1,0.145384,5109.68
8099,116.51,0.639413,26.4354,0.254465,0.599744,11.9474,0,18.1309,0,0.246212,4080.61
8100,203.176,0.812083,39.7761,0.290046,0.470477,6.38056,1,21.0739,2,0.0661023,3208.11
8101,65.0229,0.26737,33.8746,0.362835,0.467467,17.9682,1,24.3312,0,0.148496,3440.54
8102,4.35524,0.0739371,24.8763,0.187646,0.373043,13.2402,0,10.1924,1,0.220848,5444.03
8103,54.1368,0.0734115,32.2881,0.0531888,0.48041,42.4441,0,13.7993,2,0.218909,3527.61
8104,35.4924,0.630044,20.9635,0.137813,0.498453,34.2605,1,20.281,0,0.187642,4515.7
8105,110.687,0.259723,37.845,0.316574,0.407861,38.5126,1,7.75708,1,0.140733,3490.49
8106,243.563,0.0409408,20.7466,0.194237,0.470221,38.1746,0,23.9204,2,0.24695,5032.01
8107,215.892,0.852524,35.5746,0.398921,0.566773,42.8582,1,21.6648,0,0.211535,3350.06
8108,34.8694,0.83043,26.1372,0.416666,0.407017,43.6673,0,12.4858,2,0.213845,4670.61
8109,31.3832,0.0108535,34.8195,0.233809,0.347071,45.0422,0,7.12769,1,0.068219,4379.88
8110,178.047,0.584744,20.0998,0.120876,0.5794,44.6824,1,20.6141,0,0.166211,4864.67
8111,157.124,0.317957,37.7287,0.128178,0.530891,49.4968,0,20.5483,1,0.19222,3281.18
8112,94.2903,0.24032,27.5929,0.404976,0.244874,48.5804,1,11.8346,2,0.118093,6204.19
8113,249.752,0.233955,24.3759,0.481129,0.376676,44.5904,1,23.0519,0,0.226612,4281.95
8114,114.867,0.538837,31.251,0.408522,0.318882,20.8592,0,22.2219,2,0.0785383,4627.65
8115,192.78,0.46833,25.1129,0.380043,0.429586,39.435,0,18.4433,1,0.133232,4180.29
8116,140.772,0.256844,32.5986,0.263185,0.286825,31.948,1,14.3847,0,0.186245,4723.48
8117,42.2068,0.137266,30.7845,0.206773,0.453128,3.81703,0,20.1239,1,0.18926,3818.58
8118,230.749,0.144981,25.2258,0.0431322,0.542213,35.646,1,24.0573,2,0.155188,3997.97
8119,32.4941,0.285379,36.9368,0.343499,0.576041,34.2689,0,21.5794,2,0.237712,3354.24
8120,238.265,0.955523,27.2354,0.211993,0.437661,16.021,1,10.8908,0,0.201372,4080.34
8121,215.676,0.890006,29.2906,0.441558,0.367405,2.63662,1,6.96574,1,0.221105,199259
8122,34.4373,0.647577,23.8915,0.196173,0.508544,12.61,0,5.7139,0,0.161661,4145.59
8123,48.8026,0.0499048,22.8062,0.295552,0.585387,30.6323,0,19.3963,2,0.167475,4631.64
8124,48.4442,0.0587217,36.58,0.210359,0.387142,10.7911,1,24.9369,1,0.0589827,3905.89
8125,144.827,0.631604,25.4424,0.245514,0.321468,20.9852,1,23.3414,2,0.0832699,5171.31
8126,8.57604,0.139469,24.328,0.445848,0.220335,5.62737,0,13.4732,1,0.14257,282.662
8127,203.292,0.0677386,25.2788,0.309226,0.479482,35.3003,1,16.4465,0,0.118583,4276.79
8128,81.3497,0.811319,35.0466,0.248189,0.301763,6.70538,0,6.99555,0,0.234196,4566.2
8129,113.202,0.817283,22.2959,0.238101,0.562225,12.4144,0,7.27927,1,0.157662,4692.61
8130,194.126,0.204294,25.5675,0.212687,0.521165,46.7809,1,20.2554,2,0.0964713,4206.37
8131,51.9481,0.89095,24.6713,0.15904,0.569297,22.5575,1,19.8153,0,0.154272,4365.32
8132,9.20988,0.17579,31.286,0.323874,0.304607,38.2457,0,12.0761,2,0.0872954,5188.92
8133,129.741,0.617758,29.4264,0.479395,0.527272,17.0963,1,16.464,1,0.109076,3843.46
8134,18.5903,0.677296,37.8962,0.378656,0.566269,32.3212,0,16.7477,1,0.23886,3318.42
8135,67.6742,0.250782,30.4227,0.29672,0.474318,38.6096,1,14.7386,0,0.150658,3607.97
8136,106.757,0.270304,31.7156,0.0403739,0.553932,24.2468,0,18.7646,2,0.090528,3558.38
8137,192.59,0.139235,29.7282,0.0365601,0.412042,6.45451,1,5.34552,1,0.180372,158602
8138,112.916,0.226709,22.624,0.437779,0.520267,5.54218,0,24.2629,2,0.10364,4684.01
8139,109.802,0.745528,36.8802,0.332545,0.295257,29.5365,1,14.6814,0,0.132385,4398.7
8140,87.3534,0.220634,36.165,0.342786,0.499013,40.8569,0,21.5178,0,0.120493,3405.47
8141,59.5787,0.528579,26.1597,0.0303686,0.473519,18.3493,1,5.41882,2,0.146694,4042.51
8142,171.968,0.890221,21.8689,0.0617176,0.550958,11.7421,0,5.94138,1,0.106392,4421.68
8143,137.986,0.89167,31.1454,0.11551,0.40635,6.20522,0,10.968,0,0.172377,3782.42
8144,70.1873,0.84846,25.3308,0.0857079,0.514823,13.4439,1,21.7705,1,0.0539484,4175.13
8145,199.456,0.480427,30.3787,0.114282,0.36932,49.1191,1,15.2289,2,0.125032,3932.17
8146,49.6528,0.115329,34.0176,0.205177,0.413009,46.2712,0,16.0744,1,0.0817982,3871.24
8147,61.7778,0.194055,36.6465,0.474168,0.302221,19.4398,0,16.3432,2,0.069373,4500.85
8148,86.2673,0.21296,24.2925,0.129737,0.390327,44.5735,1,17.3976,0,0.134754,4794.25
8149,96.9898,0.723479,20.0576,0.494183,0.529381,45.3354,0,21.9437,1,0.0545765,5251.55
8150,19.0141,0.523093,32.7112,0.324229,0.480511,20.9634,1,19.5799,0,0.163599,3597.09
8151,140.435,0.279927,36.3058,0.0592708,0.397503,19.6358,0,7.45601,2,0.233192,3567.92
8152,114.092,0.949231,25.7392,0.282966,0.320449,7.81202,1,19.1679,2,0.175384,5299.99
8153,188.683,0.344556,38.727,0.381153,0.408487,40.6588,0,10.9611,1,0.206254,3212.05
8154,85.2182,0.408716,22.3798,0.0443258,0.425059,47.4792,1,23.8664,0,0.227473,4691.44
8155,187.554,0.335663,27.3226,0.0661138,0.283643,24.3529,0,13.7907,1,0.161363,5105.55
8156,38.0526,0.671342,37.4332,0.397751,0.396618,49.1814,1,12.6144,0,0.202189,3826.74
8157,194.522,0.587247,27.7096,0.470804,0.490305,21.7678,0,19.0783,2,0.23488,4000.9
8158,144.499,0.424175,38.607,0.496947,0.243766,48.0976,1,14.285,1,0.182934,4626.95
8159,109.047,0.121365,27.0451,0.0515076,0.33234,48.904,1,14.7943,0,0.0732833,4929.75
8160,239.201,0.612301,30.5152,0.356801,0.399067,33.024,0,24.6483,2,0.190178,3677.4
8161,243.182,0.139142,20.3507,0.499643,0.553167,24.2535,0,23.4203,1,0.0897431,5002.55
8162,46.4678,0.434795,30.6195,0.317407,0.472211,4.57099,1,22.6489,2,0.190154,3671.5
8163,148.602,0.943637,37.8384,0.375831,0.262854,33.9822,1,7.93559,0,0.124114,4502.52
